drop_type,mob_vnum,mob_name,mob_level,mob_exp,drop_slot,item_vnum,item_name,drop_rate,rate_scale,group_num,group_type
group,773,Gigant Drawing,440,2166033600,0,3335,,10000,roll_0_1000000,135,1
group,773,Gigant Drawing,440,2166033600,4,445,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,446,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,447,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,448,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,450,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,451,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,452,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,453,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,454,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,455,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,541,,400000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,550,,100000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,555,,50000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,556,,60000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,557,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,978,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1077,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1078,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1079,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1080,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1081,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1403,,25000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1404,,25000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1405,,25000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1406,,25000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1407,,25000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1938,,400000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1958,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,1959,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,2044,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,2045,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,2046,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,2047,,5000,roll_0_1000000,801,1
group,773,Gigant Drawing,440,2166033600,4,2961,,500000,roll_0_1000000,801,1
direct,774,Gigant Artilary,460,4429328200,0,3601,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,1,3604,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,2,3607,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,3,3610,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,4,3613,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,5,3616,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,6,3619,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,7,3622,,10000,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,8,3331,,7500,roll_0_10000,,
direct,774,Gigant Artilary,460,4429328200,9,1967,,7500,roll_0_10000,,
group,774,Gigant Artilary,460,4429328200,0,1908,,150000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,1909,,150000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,1910,,150000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2049,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2050,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2051,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2052,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2053,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2054,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2055,,5500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2237,,15000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2238,,15000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2239,,25000,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2375,,17500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,0,2376,,17500,roll_0_1000000,136,1
group,774,Gigant Artilary,460,4429328200,4,445,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,446,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,447,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,448,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,450,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,451,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,452,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,453,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,454,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,455,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,541,,400000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,550,,100000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,555,,50000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,556,,60000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,557,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,978,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1077,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1078,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1079,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1080,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1081,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1403,,25000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1404,,25000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1405,,25000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1406,,25000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1407,,25000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1938,,400000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1958,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,1959,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,2044,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,2045,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,2046,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,2047,,5000,roll_0_1000000,801,1
group,774,Gigant Artilary,460,4429328200,4,2961,,500000,roll_0_1000000,801,1
direct,775,Iron Widow,480,7485564600,0,3602,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,1,3605,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,2,3608,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,3,3611,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,4,3614,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,5,3617,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,6,3620,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,7,3623,,10000,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,8,3331,,7500,roll_0_10000,,
direct,775,Iron Widow,480,7485564600,9,1967,,7500,roll_0_10000,,
group,775,Iron Widow,480,7485564600,0,1318,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1319,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1320,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1321,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1323,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1325,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1326,,25000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1908,,1000000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1909,,1000000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,1910,,1000000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2049,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2050,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2051,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2052,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2053,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2054,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2055,,15000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2237,,50000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2238,,50000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,0,2239,,50000,roll_0_1000000,137,1
group,775,Iron Widow,480,7485564600,1,1560,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1561,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1562,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1563,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1564,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1565,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1566,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1567,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1568,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1569,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1570,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1571,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1572,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1573,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1574,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1575,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1576,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1577,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1578,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,1,1579,,25000,roll_0_1000000,138,1
group,775,Iron Widow,480,7485564600,4,445,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,446,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,447,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,448,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,450,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,451,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,452,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,453,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,454,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,455,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,541,,400000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,550,,100000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,555,,50000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,556,,60000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,557,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,978,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1077,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1078,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1079,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1080,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1081,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1403,,25000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1404,,25000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1405,,25000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1406,,25000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1407,,25000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1938,,400000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1958,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,1959,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,2044,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,2045,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,2046,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,2047,,5000,roll_0_1000000,801,1
group,775,Iron Widow,480,7485564600,4,2961,,500000,roll_0_1000000,801,1
direct,793,Head Dragon,50,500000,0,3320,,10000,roll_0_10000,,
direct,793,Head Dragon,50,500000,1,3320,,10000,roll_0_10000,,
direct,793,Head Dragon,50,500000,2,3320,,10000,roll_0_10000,,
direct,793,Head Dragon,50,500000,3,3320,,10000,roll_0_10000,,
direct,794,Iron Dragon,150,1500000,0,3320,,10000,roll_0_10000,,
direct,794,Iron Dragon,150,1500000,1,3320,,10000,roll_0_10000,,
direct,794,Iron Dragon,150,1500000,2,3320,,10000,roll_0_10000,,
direct,794,Iron Dragon,150,1500000,3,3320,,10000,roll_0_10000,,
direct,795,Earth Dragon,150,1500000,0,3320,,10000,roll_0_10000,,
direct,795,Earth Dragon,150,1500000,1,3320,,10000,roll_0_10000,,
direct,795,Earth Dragon,150,1500000,2,3320,,10000,roll_0_10000,,
direct,795,Earth Dragon,150,1500000,3,3320,,10000,roll_0_10000,,
direct,796,Sky Dragon,200,2000000,0,3320,,10000,roll_0_10000,,
direct,796,Sky Dragon,200,2000000,1,3320,,10000,roll_0_10000,,
direct,796,Sky Dragon,200,2000000,2,3320,,10000,roll_0_10000,,
direct,796,Sky Dragon,200,2000000,3,3320,,10000,roll_0_10000,,
direct,797,Mother Dragon,200,2000000,0,3320,,10000,roll_0_10000,,
direct,797,Mother Dragon,200,2000000,1,3320,,10000,roll_0_10000,,
direct,797,Mother Dragon,200,2000000,2,3320,,10000,roll_0_10000,,
direct,797,Mother Dragon,200,2000000,3,3320,,10000,roll_0_10000,,
direct,798,Bat Dragon,50,500000,0,3320,,10000,roll_0_10000,,
direct,798,Bat Dragon,50,500000,1,3320,,10000,roll_0_10000,,
direct,798,Bat Dragon,50,500000,2,3320,,10000,roll_0_10000,,
direct,798,Bat Dragon,50,500000,3,3320,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,0,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,1,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,2,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,3,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,4,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,5,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,6,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,7,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,8,3430,,10000,roll_0_10000,,
direct,799,Happy Sneak,100,999900,9,3430,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,0,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,1,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,2,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,3,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,4,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,5,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,6,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,7,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,8,3431,,10000,roll_0_10000,,
direct,800,Happy DIno,100,999900,9,3431,,10000,roll_0_10000,,
direct,815,Moke,25,25700,0,150,,10000,roll_0_10000,,
direct,815,Moke,25,25700,1,161,,10000,roll_0_10000,,
direct,815,Moke,25,25700,2,55,,10000,roll_0_10000,,
direct,815,Moke,25,25700,3,144,,10000,roll_0_10000,,
direct,815,Moke,25,25700,4,462,,10000,roll_0_10000,,
direct,815,Moke,25,25700,5,211,,10000,roll_0_10000,,
direct,815,Moke,25,25700,6,147,,10000,roll_0_10000,,
direct,815,Moke,25,25700,7,133,,10000,roll_0_10000,,
direct,815,Moke,25,25700,8,189,,10000,roll_0_10000,,
direct,815,Moke,25,25700,9,193,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,0,167,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,1,325,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,2,188,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,3,310,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,4,203,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,5,163,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,6,366,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,7,34,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,8,432,,10000,roll_0_10000,,
direct,817,White Tiger,12,12500,9,143,,10000,roll_0_10000,,
direct,818,Ice Harper,180,4500000,0,978,,10000,roll_0_10000,,
direct,818,Ice Harper,180,4500000,1,696,,2500,roll_0_10000,,
direct,818,Ice Harper,180,4500000,2,701,,2500,roll_0_10000,,
direct,818,Ice Harper,180,4500000,3,706,,2500,roll_0_10000,,
direct,818,Ice Harper,180,4500000,4,711,,2500,roll_0_10000,,
direct,818,Ice Harper,180,4500000,5,215,,10000,roll_0_10000,,
direct,818,Ice Harper,180,4500000,6,216,,10000,roll_0_10000,,
direct,818,Ice Harper,180,4500000,7,217,,5000,roll_0_10000,,
direct,818,Ice Harper,180,4500000,8,218,,1500,roll_0_10000,,
direct,818,Ice Harper,180,4500000,9,219,,500,roll_0_10000,,
direct,819,Yeti,210,7200000,0,994,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,1,995,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,2,996,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,3,997,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,4,998,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,5,999,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,6,984,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,7,985,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,8,986,,2000,roll_0_10000,,
direct,819,Yeti,210,7200000,9,987,,2000,roll_0_10000,,
direct,820,Bone Master,290,10065900,0,708,,3500,roll_0_10000,,
direct,820,Bone Master,290,10065900,1,697,,3500,roll_0_10000,,
direct,820,Bone Master,290,10065900,2,703,,3500,roll_0_10000,,
direct,820,Bone Master,290,10065900,3,706,,3500,roll_0_10000,,
direct,820,Bone Master,290,10065900,6,781,,10000,roll_0_10000,,
direct,820,Bone Master,290,10065900,7,777,,10000,roll_0_10000,,
direct,820,Bone Master,290,10065900,8,784,,10000,roll_0_10000,,
direct,820,Bone Master,290,10065900,9,1040,,10000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,0,704,,3000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,1,709,,3000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,2,699,,3000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,3,702,,3000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,4,527,,3000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,5,534,,10000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,6,796,,10000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,7,793,,10000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,8,787,,10000,roll_0_10000,,
direct,821,Str_Parkikepaloid,302,16800000,9,1041,,10000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,0,1186,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,1,1182,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,2,884,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,3,888,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,4,892,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,5,896,,2000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,6,1069,,4000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,7,779,,10000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,8,778,,10000,roll_0_10000,,
direct,822,New_Hell Cobra,300,12600000,9,221,,4000,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,0,1175,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,1,1179,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,2,631,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,3,635,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,4,626,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,5,878,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,6,219,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,7,220,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,8,221,,500,roll_0_10000,,
direct,823,Str_Kiold,320,16685100,9,1903,,2500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,0,1177,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,1,1181,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,2,624,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,3,629,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,4,633,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,5,880,,1500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,6,815,,4500,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,7,1050,,10000,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,8,221,,3000,roll_0_10000,,
direct,824,Str_Hammer Kabal,308,17700000,9,220,,3000,roll_0_10000,,
direct,825,Str_Raven Mage,313,9876600,0,1846,,10000,roll_0_10000,,
direct,825,Str_Raven Mage,313,9876600,1,1190,,10000,roll_0_10000,,
direct,825,Str_Raven Mage,313,9876600,2,1191,,10000,roll_0_10000,,
